"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz","S4.CEL.gz","S5.CEL.gz","S6.CEL.gz","S7.CEL.gz"
"NDUFA6",8.54246907261838,8.38243212761672,8.92472379786794,8.6807741038886,8.89792353763378,8.7809858474985,8.93441303374419
"ACAA2",7.13991182857843,7.2575958035831,6.97027086956247,7.13991182857843,7.17126869561904,7.13991182857843,7.13991182857843
"ACAA2P1",10.6576389456358,11.4346651343637,10.9732298793302,10.6293472420347,10.2524862274792,11.1967010142154,10.2325880412255
"RNU6-29P",10.6576389456358,11.4346651343637,10.9732298793302,10.6293472420347,10.2524862274792,11.1967010142154,10.2325880412255
"SDHC",10.4923212342727,10.7041597778112,10.4456330751407,11.048578269632,10.4190017202898,10.7374592319173,10.1517233421937
"ST14",10.4323837032299,10.4526996191854,9.81140613931737,10.6284571377764,7.6827903149685,10.356997873062,10.1598575346271
"PTPN12",8.64950207804195,9.16852544053648,9.05126081365688,8.66635378576115,8.36002512746008,7.96863945976504,8.40913328032156
"NID1",9.38856048877189,9.39845864895084,10.3708241844939,9.36295168124262,9.7100534746315,9.37350311962568,9.27990024407157
"TWF2",8.56928018704861,8.48493177397156,8.19930795526906,8.46290506715726,8.8847981746026,8.43481991029044,8.68510877646598
"ZNF410",8.88768442164953,8.88768442164953,8.81415965966069,9.19858809383454,9.14083100924953,8.79485179619524,8.75007970812407
"TJP1",9.5651083086783,9.5651083086783,10.4525264951604,10.4805654079566,9.36585966218447,9.36718964656705,9.48903835297943
"EXT2",8.99283113568428,9.70717788551675,9.2622422848241,9.24281318508308,9.05525890674718,8.93487451291037,9.33796880917087
"PPP1R15A",7.50438378663137,7.97804790198026,7.82862951361655,8.1128263899618,7.74807127500549,7.82862951361655,7.37156995802077
"MEST",9.68437715140101,10.2597330538708,8.77449243043191,11.0532365564403,7.58736292911282,8.76668728956555,8.95913119177821
"EPHX1",8.56922972091252,8.27148803623274,8.85127576793781,8.2295140007848,8.62478571625054,8.84649716440759,7.76941166366261
"LTF",5.19519697982251,5.55158019270126,5.66407345398973,5.60177828611496,5.59326526445902,6.51621167324523,5.6198219377424
"LANCL1",6.60663887570207,7.09971621222598,7.1269194329894,6.97881547186616,6.72762482452578,6.60663887570207,6.51831826722301
"EIF1",11.6746573162483,11.6878427264194,12.13203784944,10.9011836040955,11.8784074306191,11.7536340749128,11.3749680387556
"ALDOC",8.43140339738807,9.39020509348948,7.94354496758502,8.32462804447258,9.0236979669456,8.13458179452646,8.13685602390108
"EFNA1",9.49868946466717,9.94459478906182,9.21151958556848,10.2731572252535,7.64379360244183,9.67518565919425,8.99652373818137
"GET3",9.10704590152701,9.14171516199706,8.78701401205078,9.15914014117632,9.23667686122475,9.00692815688418,9.12043591111936
"ACAA1",8.6600578288095,8.95706323218805,8.24399278856955,8.94748265088062,8.4658224851945,8.77028207039514,8.48245776132599
"SDHD",10.1448331937703,10.2925177459017,10.4819060049839,9.60609564430941,9.84699457524168,10.5090891671255,10.2736189999677
"TMEM184B",8.53676472795601,8.63134177538038,8.37864799896788,8.53676472795601,8.57433350000887,8.54520680185568,8.35091519183075
"RPL38",13.0249649821099,13.2016716673998,13.1826978132873,13.2259886287264,13.2129385955451,13.0525916602884,13.1459946075635
"BCKDK",8.18718612007819,8.26875202162128,7.76720160643087,7.98221951605751,8.59678419884616,8.07327599130898,8.35024911006601
"MAN2A2",7.80182916555717,7.71418591074398,8.0877840666037,8.35041120510899,7.88000539491637,7.77583463081109,7.83943061914995
"RB1CC1",8.68491126282305,9.23294229568454,8.71709517269109,8.67743739952699,8.49553947126685,8.29044290495457,8.50911055666707
"SFRP1",6.45693615245123,4.4880645397888,6.46148282886821,5.42484067170595,6.2148443804272,6.87296343279483,6.14849046068478
"UBE4A",9.84234510493823,10.0247496685541,9.86040845071813,10.1888848905723,9.58489823573427,9.92403021655024,9.3084468373388
"KDM5A",8.72719700351232,8.47223577934652,8.30672615440835,8.81673459464135,8.835645305039,8.63711092574941,8.14719273008406
"FIBP",9.94707924064351,10.1980616564708,9.70088477505373,10.2404402846803,10.1805159582728,9.86328788829189,10.5226484333657
"HARS1",9.15387787839419,9.13160501560982,9.25398541798583,9.18898885177052,9.50749431156914,9.25398541798583,9.46987786861464
"SMS",9.31181552894161,9.76841387581724,9.02417100176533,9.05275266201297,8.65300244016377,8.89406452270514,8.6161828654233
"CBX6",8.42442982355539,7.79354362346895,8.89596188587697,7.75786297315132,9.20291703518015,7.95357604172663,8.50565547089296
"ZMYM4",7.39305773799252,7.64063442939741,8.00819179665722,7.56870453616696,7.59483073516438,7.45911906284999,7.09944439944967
"RAI14",8.37810238020911,8.27275591568837,9.04752582629582,8.49924184770231,9.10472397288069,7.80800136991458,8.10398451426553
"ALDH3A2",8.76182130703635,9.07450056851304,9.22965026725041,9.63592812974296,8.77101235340608,9.37439965731553,8.56672528403979
"KPNA1",8.50922919699783,8.63513631527981,8.74206422528272,8.71237140285042,8.61670968169517,8.25013744058589,8.12037805966982
"SEL1L",9.94501302583571,9.36660257259401,9.57503075067424,9.04618178252246,9.8553960556677,10.182498402707,8.95860393122
"PPFIA1",7.2513631193265,7.27804730296252,7.12408115469497,7.12624613873698,7.19998718591045,6.87816890779625,7.19998718591045
"LDLR",7.44998548565317,8.60623016555747,7.38362933726308,8.01675995793858,7.45501964008573,8.19405195693391,7.42858661431031
"IDH3A",8.92516736434188,9.48356542147008,9.15804673301714,9.32796158117836,8.76969495367032,9.30263791969501,9.08925969774287
"SDC4",10.3190029607433,11.2061369341009,9.93810584043766,10.6513900027272,10.196530704102,10.2077010264074,10.2595593535376
"HNRNPL",9.34110236035161,9.416504223101,8.67108160420793,9.80736007370558,9.47947404597788,9.47221370040025,8.674432839813
"OPTN",8.83466935497613,8.37088282222413,9.15144644536969,7.07930725267176,9.23974828566271,8.56192556114671,8.54481296385194
"PLTP",9.29812648615195,9.41499965606268,9.9807185687014,7.99536264067193,10.1965036426839,8.93661239348036,9.05758150217915
"BIRC2",9.406510397043,9.2480407191938,9.40845110962397,8.38688764761448,8.98541067632593,9.31333462994127,9.30413033124173
"NDUFAB1",11.8445663500929,12.1546500366676,11.7517815270058,11.6473408994242,11.7668187487888,11.8636574184423,12.0324363801332
"COPS3",8.7601253934956,9.12962865785249,8.96452210255595,9.06193296340462,9.13271588781098,9.05988389890743,8.80400198499152
"IER2",11.1291854169979,11.5226047368666,11.8743177976734,11.1342886574353,10.4677056418105,11.342776275599,11.8723973883012
"SEC14L1",8.64364661604687,7.98863540563495,7.57518771426763,7.86766640689489,8.99230686112166,9.01996637145433,7.20437373958002
"TJP2",9.57956896388242,10.526811356209,9.19343415743035,11.3625188110024,7.52907252691873,9.82797733551367,9.51066908529907
"MX1",10.031459840834,10.1295771386752,9.42580805141545,8.79020384349697,10.4247846466697,9.48235831834633,10.1861923654005
"CTSL",10.2708792221308,10.0042082781508,10.2098850771337,8.77319939717405,11.0888409248449,9.71923025530706,9.85980080804101
"UQCR11",11.9853931419196,11.4470803367333,11.8426836596327,11.2524473856979,11.8612033271711,11.8102812342315,12.5206096801347
"PLLP",5.98672192095419,6.8193527224257,7.08194335432442,6.810919099602,6.21537543321239,6.64784747751202,4.95291097430634
"ARL2BP",9.07182213571676,9.33589390621208,9.76884696826278,9.33473275007811,9.37171022879898,9.32350676398491,8.89215947355836
"PAF1",7.98040991405343,8.13217967834658,8.13668427325157,8.2472982247789,8.30795494750838,8.19268352392837,8.30432301321939
"BIRC5",6.02423998889357,7.03647078291929,5.4211717650956,8.88403996284424,5.87596734888176,6.28524173307653,6.57221149829965
"TSPO",11.4954094631956,11.3842653313813,11.0873623706166,11.1677743192147,10.5837351241022,11.5053719803351,11.9873647590056
"NUP153",9.05620783930212,9.55042099030057,8.88784694568427,9.57910227936927,8.41618960943206,8.628105681977,8.44635039023947
"PRMT2",8.47330742619899,8.43577890098464,8.90385571356827,8.13100384855869,8.82375050177742,8.35350552571527,8.55374979289689
"RALB",10.0976796662639,10.0194325720586,10.108953432037,10.0418428041756,9.63333011393367,10.0118922307867,9.62838539359444
"BRD4",9.91629306836675,9.88671334160523,9.88671334160523,9.83453611324735,10.2540419151699,9.9163027910525,9.75885544852507
"IGBP1",9.59703506539701,9.82914849446708,9.81121660975719,9.53481423147226,9.6238656252937,9.86545994071337,9.80816453059565
"MCM2",8.6298706681539,9.96916612068908,7.87860956176783,10.0531478720717,8.12850203242861,8.7185517079111,9.2942650227331
"PEPD",8.77302984320526,8.76491780712433,8.64629386647143,9.33473275007811,8.98962256442473,8.66062340259134,8.81585584257828
"ARFIP2",9.48962654224489,9.36077670713391,8.78509247394386,8.84097536362983,9.05903814272179,9.51198318311552,9.08440572298553
"COX7B",12.1031912788695,11.9418460821593,12.0814805499516,12.0928285797919,12.17796593141,11.9953958173537,12.7696023258897
"SLC4A2",7.74151248911745,8.0572571469826,7.54019919984319,8.22467985823228,7.98820465160127,7.30794342229217,7.68357976128292
"VWF",9.31351124830925,9.45171909427058,10.4936951198932,8.89235731667359,9.85652318707925,10.160040951539,10.2740565765329
"SNX2",8.71359391942303,8.99473295967308,9.60242171912165,8.98909561611897,8.97677184391075,9.2498681576833,8.48459621595051
"DPF2",8.72009240200184,9.12217022476181,9.16497384675172,9.04420015531241,9.24719317319178,8.65442063600506,9.02007807911705
"ARHGAP1",10.7463261802096,10.8296077053454,11.2107964994294,10.9349580855343,11.3773879309788,10.9652536300686,11.1084617676853
"CPNE3",7.76193064317854,8.90260638158306,8.29795250914018,7.97156021185729,7.31574840570819,7.79806835590567,6.15693477640514
"AP2S1",9.79973012799172,9.98992470978978,9.5120309113277,10.5732902399034,9.94563726805845,9.84272042383526,10.0236385977932
"CHMP2A",10.7763083882425,10.727588422222,10.4868231709887,10.7204573781927,10.3867458360168,10.9349082104042,10.7256798874938
"PLIN3",10.1559992704958,9.85829660975261,9.53868087398482,9.68660704997403,9.88518610255498,9.81651268633561,10.0150594993383
"ABL1",9.51386995986569,9.23974828566271,10.0391961310483,9.96901121611967,10.0474854659616,9.37682425026938,9.34059768351013
"TRAK2",8.43187083487499,8.2285415527399,8.74374578869631,8.29589305836582,8.51440553755069,8.24646496326994,7.1707002048665
"PRPF4B",8.73024219890546,8.96255994324405,8.74351745083485,9.06810056542797,8.32621648369168,8.54078633543342,8.6125732772003
"RIOK3",8.57595992351939,8.67925917291209,8.28164553300132,7.82103526618676,7.37792398053733,8.64253986513621,7.28684284205988
"WWTR1",8.43746243601633,7.64150758514479,9.47094814084042,7.68991692384856,9.18088208300903,7.83475531063313,7.49977672965182
"ACTR1B",8.96401226478378,8.81442310489426,8.92189426658849,9.48767906824085,9.00547561669681,8.96452210255595,9.05521035676067
"AIMP2",9.66267425403464,10.637827156783,9.16399506446436,10.5968526764331,9.06586501989752,9.83097216822195,9.74985488935023
"AKR7A2",9.95163900571516,10.5956470405976,9.89803252613265,10.1535022296326,9.67879546903324,10.3792759849872,10.5784992928015
"CLK3",8.37697510843646,8.23547669591074,8.1969339492437,8.66497838649517,8.36565958789589,8.41361395011683,7.98482939008994
"COPS8",9.68022548839577,9.92790802921949,10.1168896063996,10.0210161116526,10.1932957415022,9.56731520395244,10.0225368420448
"ADSL",9.398464281075,10.0318364808898,9.24690191930754,9.98391141276109,9.65580607587012,9.4781381632724,9.79161392570409
"LY6E",8.9037076036556,8.99045930359048,8.21651105028814,7.35724236390148,9.64474241185669,8.54078633543342,8.72325658389249
"IFRD1",7.44130124487327,8.04546442551284,7.44350028106749,7.59308203646361,7.51788223806764,6.91105130695741,7.61035601751494
"PYCR1",8.78320371630483,9.46153786896978,8.35683103141822,9.07195256892804,8.21156767069988,8.81329529498717,8.95754589481895
"UBAC1",8.62399658009982,8.36937487364044,8.78159656818401,9.89285486258609,8.87488486515031,8.89848322939465,8.8288987417699
"USF2",9.56358832963741,9.17758553490711,9.39682483853228,9.58502888578403,9.85033946951413,9.67792891441478,9.37357296169723
"NUP62",9.26810392599808,9.45027844883176,9.05004944962268,9.96258381785208,9.40155281474512,9.35060435481394,9.22347438033102
"TUBB2B",9.7543958492106,10.2051163008626,9.64697857079305,10.372676366807,9.75262635977134,9.7870854608945,9.96072022331023
"TUBB3",9.7543958492106,10.2051163008626,9.64697857079305,10.372676366807,9.75262635977134,9.7870854608945,9.96072022331023
"TUBB2A",9.7543958492106,10.2051163008626,9.64697857079305,10.372676366807,9.75262635977134,9.7870854608945,9.96072022331023
"NUP214",8.21059659988256,8.16610425301275,8.01967020506941,8.93662608678718,8.25397526844471,8.3675587078472,8.45166901370204
"FARSA",7.48028735949654,7.85669700622789,7.06724997406999,7.88137553677296,7.58370625247023,7.45724377305441,8.02762594272869
"CREBBP",9.12446819144409,9.71423061616647,9.66214426332793,9.51540115096443,8.75834107188922,8.90562930877732,8.42582353499206
"PKN1",7.51660170730243,7.19103576351993,7.54822894902862,7.69541649455273,8.24909054181754,7.53834102949509,7.70383064524741
"CNOT8",8.42628641825983,8.80229671689244,8.51167803277487,8.61467791214177,8.23894878598775,8.60714408513097,7.65098941523252
"PPP1R2B",8.19629766413539,8.38674891966465,8.29802726943841,8.0152968346379,8.19351501266111,7.99979969361544,8.19629766413539
"PPP1R2",8.19629766413539,8.38674891966465,8.29802726943841,8.0152968346379,8.19351501266111,7.99979969361544,8.19629766413539
"MMS19",7.98863540563494,8.46596117071911,7.89762741127991,8.26895996838181,7.91325545185928,8.0207017311817,8.29839532170792
"TAF9",8.60941055677791,9.10409217863663,8.98324596018265,8.32747012111784,8.63442058921903,9.13799590935143,9.04649181104307
"AASDHPPT",9.08532756859767,9.45001502420758,9.00920449376902,8.47570362333766,8.80756810408458,9.08151166357546,8.46723241479479
"VEZF1",8.93127178642856,9.29967990967944,9.46770478723346,8.47916776291679,8.90013251868313,8.95358187167361,8.61631488310052
"VEZF1P1",7.57579544740555,8.06806560550422,8.1843947340071,7.02800832723549,7.59025475734144,7.68309745548487,6.78099205219217
"PCM1",8.61520359149442,8.71939361103782,9.37502058002638,8.30332223288966,8.33344736479836,8.72742600776734,8.07646024422057
"CHPF",7.21770054912775,7.17793715786257,7.00632890991278,7.65111233373512,7.38072799034977,7.19274826273332,7.28370102464769
"ERCC3",7.29036291310291,7.54351716729675,7.54712518658739,7.99063111548058,7.54351716729675,7.54351716729675,7.43049928218276
"PRKCZ",8.35606899840049,9.12339263824132,8.02943653073636,9.18495358158047,7.45539259078146,8.48867866601117,8.57631657799083
"BLMH",7.64684284094676,7.70164146086672,8.0612608574077,7.5313137984158,7.80933597968169,7.76838178343222,7.31927117623687
"MVP",10.4881748306595,10.7492640463058,10.1440185896136,10.1290599885403,10.2361545202276,10.7069201509979,11.162333231756
"SUSD6",10.0605700849347,9.77406176823507,9.59025532186627,9.63747182777988,9.91651886061048,9.58950114930687,8.96168684430222
"KAT2A",7.76590891140688,8.64977819345723,7.61060850315131,7.74237129216075,7.74237129216075,7.69531062260545,8.15022829688624
"KIF22",7.30662639111714,8.09510813550981,7.09956822256697,8.36388270048414,7.1479950275886,7.70235998474502,7.71418591074398
"NUP133",7.99359062218545,8.53378447674363,8.15187155599855,9.17425347719528,7.80637862533553,8.16460571326687,7.90633685628559
"PLOD3",9.76702909367488,10.4091807387194,9.38140772767482,9.8012324083958,9.57216424000497,9.59426288563522,9.99721753499305
"PPP2R5A",5.5318495385663,5.28497939171254,5.20883033022316,5.36226603919748,5.41635377209884,5.36226603919748,5.06196153342275
"NUP93",8.80765467052688,9.62045511558156,8.89478256062331,9.93750334043286,8.81083084116084,8.95379776761497,8.97623238966839
"PTBP1",11.0674043284365,11.6010175087711,10.92013368718,12.0831200102397,10.7761528002066,11.3238161471215,11.2111008069728
"CSTF1",7.25945210651614,8.82147444403124,7.6009103431223,8.39333401183235,7.36992908680555,7.6009103431223,7.38115883997748
"GAS7",7.9323744468259,7.10393886848873,8.97543527885295,7.59577758040982,8.28366694771986,7.63246566385844,7.81325312212735
"LIMK2",8.62077979700533,8.26542188897587,8.3604487596418,8.85439613213824,7.88627428782779,9.16145285168755,8.51502753767507
"DKK3",8.58900163977265,8.43761702239216,9.03208572234807,8.49924184770231,9.20896645922341,8.31126743534323,8.60692467464587
"MTMR3",7.87165201216933,7.70231983533807,8.02304825968591,7.98200797441135,7.86766640689489,7.92694088201064,7.8812110425848
"SRPK1",7.33339723780107,8.10024489695928,7.30064167888155,8.01486290299891,6.86586500310019,7.34568249925479,7.31692060438776
"BLVRB",9.89242122621099,9.29089274602551,9.29154208081347,11.0055397857599,9.86802479845757,9.85944631038268,10.141399501881
"LAMA4",8.71753982362096,8.72785444788824,9.38505246521481,8.68307815730385,9.06858791916932,8.74589369770834,9.15190057938523
"AMFR",8.6850468302722,7.55861593373201,8.50776025189033,8.08747834427137,8.81513596779216,8.12190420791043,6.79549009835898
"VASP",10.2343120137428,9.76475934422997,9.44791144496098,9.60584901280565,9.61548231671128,9.66061052443341,9.337602555348
