"","S1.CEL.gz","S2.CEL.gz","S3.CEL.gz"
"EIF1B-AS1",6.56096196936921,6.56096196936921,6.53395275864221
"DOCK7-DT",5.82814405556138,5.82814405556138,5.82814405556138
"PWRN1",4.60405369117547,4.77876619263709,4.77876619263709
"C20orf202",5.38848255735165,5.38848255735165,5.38848255735165
"MYRFL",3.80950782970536,4.16498858899811,4.14407266535339
"MYT1",4.87469380085208,4.72059762914195,4.77876619263709
"TENT2",5.84651378863893,5.66561780298121,5.96443068979756
"FGFR1OP2",6.3091847631577,6.69593778667401,7.18073265409293
"SMIM21",3.21552879016873,3.24546959636444,3.24546959636444
"POM121L12",8.12257147296646,7.94996038457858,7.903376545185
"FXYD2",3.910821043344,3.910821043344,3.910821043344
"C12orf76",4.42609172678521,4.39836883506382,4.39836883506382
"MCPH1-DT",4.42281405441402,4.53236172662632,4.26798091537381
"LINC00899",5.07262565391171,5.02073799253577,5.07262565391171
"PRRT3",5.82814405556138,5.80309343307941,5.92581777287888
"FAAP20",5.821470714211,5.821470714211,5.88574827551508
"PCARE",5.48093225126428,5.59468787130476,5.56430698215956
"ZNF366",5.90976549860103,6.74523293314808,5.81153905464334
"MIF-AS1",5.98725069746929,5.77808765010497,5.98725069746929
"CAND1",4.36264594218102,4.36264594218102,4.36264594218102
"TRIM44",5.23003942368275,5.06385855955403,5.23003942368275
"STOML1",6.87953338813444,6.29775805507585,6.64505030975067
"TLNRD1",5.85190649404171,5.91801480010072,6.15154869917663
"FILIP1",3.5952554766163,3.99671590315942,3.68526018925251
"DSCAS",4.31802791712908,4.31802791712908,4.31802791712908
"RBMX",7.01370923493988,7.29231669688071,7.55606963036448
"MAPK12",8.29276373914178,8.29276373914178,8.0060892637656
"TIAM1-AS1",6.01550978123486,6.06082195065744,6.25584093327309
"MCCC2",6.18906643667065,6.3113812160907,6.11646752643079
"COTL1",5.07262565391171,5.07262565391171,5.07262565391171
"HEATR1",4.27329722426158,4.27329722426158,4.24614082828128
"HCN1",3.32421153736467,3.32421153736467,3.31449215315007
"RGL3",2.90975856327903,2.90975856327903,2.90975856327903
"ERICH1",5.94376762858844,5.96443068979756,5.89276257303837
"ADAMTS9-AS2",5.00626448105666,5.58966478150203,5.38848255735165
"SNAPC5P1",3.83581593951151,3.88027917186816,3.80669254830619
"PHKG2",4.4701152551472,4.4701152551472,4.4701152551472
"OLIG3",3.52117004455345,3.18834185790168,3.56309070166089
"DNAJC21",5.47673571180209,5.27704625048528,5.27704625048528
"LMO7",5.4938749702257,5.42514212683942,5.4938749702257
"LINC01961",3.66686909794624,3.66686909794624,3.73903100332689
"LINC03025",3.66686909794624,3.66686909794624,3.73903100332689
"NAA15",4.50294059562457,4.57624663139753,4.50294059562457
"ZNRF2P1",3.52117004455345,3.52117004455345,3.52117004455345
"ZNRF2P2",3.52117004455345,3.52117004455345,3.52117004455345
"LINC01785",5.71534331091905,5.80683257143878,5.71534331091905
"LINC00879",4.14407266535339,4.14407266535339,4.14407266535339
"KRTAP19-1",3.62378462742593,3.62378462742593,3.62994103492728
"KY",4.39609534685766,4.39609534685766,4.39609534685766
"YPEL2",5.56430698215956,5.71648607979896,5.36578903161758
"C8orf34-AS1",3.24546959636444,3.24546959636444,3.24546959636444
"ZNF470-DT",6.36276676915541,6.04650665105543,5.91250246667266
"LRRN4CL",6.08922953583839,6.56096196936921,6.84725283609831
"TBC1D31",4.27329722426158,3.98935632256578,4.62218610777504
"EXTL3-AS1",4.38187365861226,4.38187365861226,4.38187365861226
"LINC00606",3.24546959636444,3.24546959636444,3.24546959636444
"LINC00928",5.61314578277045,5.61194628407676,5.64281363782057
"ARHGAP22-IT1",3.72879538089166,3.72879538089166,3.72879538089166
"LINC03032",3.77265274271931,3.77265274271931,3.77265274271931
"LRRC52",6.37068755202533,6.37068755202533,6.37068755202533
"LINC02583",4.09894788633461,4.09894788633461,4.09894788633461
"LINC01365",5.7683252682473,5.7683252682473,5.7683252682473
"YWHAZ",4.42609172678521,4.42609172678521,4.42609172678521
"COL1A1",12.7051462519408,13.4082123066535,13.3927902979422
"LINC00605",4.92542622743201,5.03524287463591,5.03524287463591
"LINC01210",9.60367459318979,9.33408582418805,9.0463379868898
"NFIA-AS2",5.6017942372882,5.46303526146484,5.24193164301383
"PLEKHG7",3.28460140130895,3.28460140130895,3.28460140130895
"DLG1-AS1",3.83581593951151,4.08612170026249,3.92320849297831
"LINC00692",3.15375258581332,3.1884411106753,3.15375258581332
"LINC00868",5.74204427380603,5.74204427380603,5.74204427380603
"KIAA2012-AS1",5.14593168968467,5.14593168968467,5.14593168968467
"MELTF",5.35593337855683,5.35593337855683,5.48190765945898
"TRIM50",5.74204427380603,5.74204427380603,5.74204427380603
"ENTPD3-AS1",3.32421153736467,3.32421153736467,3.32421153736467
"FAM229A",6.7195508422882,6.79115590716244,6.79115590716244
"HHIPL1",5.7683252682473,5.7683252682473,5.7683252682473
"NAP1L4",5.71335709337325,5.96443068979756,5.96443068979756
"NDUFAF6",3.03323675484912,3.38052900952394,3.39605576342733
"LINC03018",4.81955576838538,5.1863841888729,4.81955576838538
"IGSF10",3.41402376210744,3.20018519337118,3.11626328602204
"PVR",8.55616231203846,8.17367445680536,8.04132629607352
"SLC8A1",3.48799263151969,3.72879538089166,3.32722184992728
"ST20-AS1",4.9154056606359,5.52793775550552,5.81024689355319
"EHD4",4.39072986687497,4.27329722426158,4.11247248248273
"DPY19L4",6.4108010293483,6.4108010293483,6.4108010293483
"KLHDC4",3.98923952631319,3.98923952631319,3.98923952631319
"LINC00901",3.19173155227301,3.19173155227301,3.19173155227301
"SHISA9",5.19521309730025,5.15934414439572,5.15934414439572
"MYO1E",3.47941273828648,3.47941273828648,3.47941273828648
"DRP2",4.14407266535339,4.09295308893291,4.14407266535339
"SNAP25",3.68627529783558,3.42124417479135,3.35000223917656
"CASC2",4.14407266535339,4.14407266535339,4.05388665096573
"SNHG28",5.42053819338481,5.36941861696433,5.42053819338481
"PAX7",4.60761620297423,4.60761620297423,4.60761620297423
"LINC02724",4.31802791712908,4.31802791712908,4.31802791712908
"SLC7A14",5.59350538050104,5.55552641404135,5.47115515719354
"BISPR",6.63658722900592,7.27067965479976,8.83631171186975
"LINC01553",2.99298180422092,2.99298180422092,3.05026166306915
"CDK12",4.09894788633461,4.09894788633461,3.98303215584094
"GTSE1-DT",4.57559295402603,4.57559295402603,4.57559295402603
"RHOQ-AS1",5.19494043333176,5.19494043333176,5.15745113354049
"TTC6",5.10952485022382,5.10952485022382,5.06422442845439
"FTCDNL1",5.69055462408343,5.63196858002377,5.7704615602964
"GTF3C2-AS1",4.20876453353852,4.20876453353852,4.20876453353852
"RBM6",5.4938749702257,5.74498307662172,5.25987216903428
"LINC01016",3.83581593951151,3.83581593951151,3.83581593951151
"ZFY-AS1",3.62378462742593,3.62378462742593,3.49130464233427
"RPPH1",5.98725069746929,6.02246413910853,5.90628058157367
"NR2F1-AS1",3.40712155649202,3.75289300614875,3.58107680826771
"GPRIN3",3.79160902353213,4.0106890543266,3.77265274271931
"LINC02175",6.04650665105543,6.04650665105543,6.10343732001931
"FAM216B",3.52117004455345,3.55892777751861,3.52117004455345
"PRPSAP1",6.25829702471446,5.88734499439889,5.67885969670143
"MIR194-2HG",6.7077807234567,6.58119288078526,6.58119288078526
"MIR194-2",7.30757543193589,7.19655852445804,7.30757543193589
"C20orf203",7.381538311271,7.381538311271,7.381538311271
"PRCD",6.01717594843588,6.01717594843588,5.96608107420394
"PHLDA1-DT",3.72879538089166,3.72879538089166,3.72879538089166
"SCOC-AS1",4.42609172678521,4.57179078017801,4.42609172678521
"LINC00671",6.11421339857573,5.85306118128388,5.85306118128388
"GOLGA8Q",6.00232806943872,6.00232806943872,6.00232806943872
"GOLGA8IP",6.00232806943872,6.00232806943872,6.00232806943872
"EGFLAM-AS2",4.4888630865034,4.4888630865034,4.4888630865034
"ZNF654",3.62378462742593,3.62378462742593,3.62378462742593
"MGAT1",3.77265274271931,3.77265274271931,3.78831241818775
"LINC00595",4.09894788633461,3.82121366588461,3.99902201657251
"LINC00856",4.09894788633461,3.82121366588461,3.99902201657251
"MIR3150BHG",6.07958466985529,5.88574827551508,5.90976549860103
"LINC00930",6.60508906718184,6.50556148037256,6.37068755202533
"CNTFR-AS1",4.75119946308452,4.75119946308452,4.75119946308452
"PTHLH",3.78679429168101,4.18145080632998,4.51391291610377
"ZNF426-DT",3.66686909794624,3.66686909794624,3.66686909794624
"PAXBP1-AS1",3.94436708306396,3.94436708306396,3.94436708306396
"FAM83C",4.61366284002722,4.4888630865034,4.7211007158891
"KRBOX1-AS1",4.55961252810168,4.53236172662632,4.43243585686422
"GRASLND",7.63839679485326,7.58808593606332,7.11980017574785
"LRRC52-AS1",5.07262565391171,5.02761067242248,5.07262565391171
"RAP2A",6.21760194879434,5.90932226319074,5.58217842274014
"ZNF497-AS1",5.23003942368275,5.23003942368275,5.06464622159919
"LPP-AS2",3.64724388221668,3.66686909794624,3.66686909794624
"DYNC1H1",4.98299864185195,5.03867129943874,4.94386683690745
"DSG2-AS1",5.64512372230224,5.31085616382543,5.31085616382543
"ALDH1L2",5.40330418842269,5.4938749702257,5.52291667475467
"ARIH1",7.22326626002019,6.82488351836468,6.7998143097529
"PHACTR2-AS1",3.24621363308771,3.19173155227301,3.1595566250732
"TCTN1",7.41009341733225,7.34563888536075,7.41009341733225
"BLCAP",3.52986860688977,3.24855704834461,3.34027405889573
"IQSEC3",4.90430899874517,5.10952485022382,4.8352865300437
"MEX3C",2.944447088141,2.944447088141,2.944447088141
"LINC00558",2.944447088141,2.944447088141,2.944447088141
"NPHP3-AS1",4.84915295855749,4.84915295855749,4.7990978439345
"SORCS1",4.67860055284466,4.67860055284466,4.67860055284466
"LINC01270",4.47849720170403,4.38187365861226,4.47849720170403
"PRMT5-AS1",4.81955576838538,4.76138720489025,4.81955576838538
"APCDD1L-DT",8.04780348883756,7.84809790654813,7.55371834390498
"ZNF577",4.09894788633461,4.09894788633461,4.09894788633461
"ZNF474",4.50294059562457,4.50294059562457,4.53002163763497
"LINC01898",6.76043561916604,6.76043561916604,6.76043561916604
"ALMS1-IT1",4.53236172662632,3.87546726467554,4.92168130123173
"LINC01838",6.01717594843588,5.9597192655947,5.9597192655947
"RNU6-913P",3.34027405889573,3.34027405889573,3.34027405889573
"LRRC77P",5.35593337855683,5.39062190341881,5.04399533370703
"PTPRT-AS1",3.38052900952394,3.38052900952394,3.38052900952394
"CFLAR-AS1",4.38187365861226,4.38187365861226,4.38187365861226
"SMC3",3.66686909794624,3.66686909794624,3.66686909794624
"KCNK10",3.66686909794624,3.66686909794624,3.66686909794624
"ATG13",7.26130636746288,7.26130636746288,7.36781540510748
"CDC42-IT1",5.11691311431283,5.19494043333176,5.19494043333176
"GAS1RR",3.15375258581332,3.15375258581332,3.32209070110022
"SERPINB6",6.38152610087538,6.21760194879434,6.15067287753595
"CASC22",3.32421153736467,3.20126684292402,3.35560191133919
"KCP",5.4938749702257,5.41363221720716,5.4938749702257
"ANHX",7.70156989282595,7.72621450546998,7.72621450546998
"ONECUT3",6.3113812160907,6.3113812160907,6.32410631250867
"SLC25A28-DT",5.96443068979756,5.81927243062588,5.96443068979756
"LINC02838",5.85306118128388,5.67885969670143,5.67885969670143
"OR2H1",4.89104774028929,4.98253700080902,4.98253700080902
"CHD1L",8.66170921321961,8.2403912823508,8.33744078710273
"UBA6-DT",5.94126384317665,5.71374481364762,5.8554731308392
"LEPR",3.11626328602204,3.11626328602204,3.02840136507698
"ESPNL",6.89985391482662,6.89985391482662,6.89985391482662
"TTC23L",5.23003942368275,4.96179425829421,5.18555956912113
"LINC02028",3.52117004455345,3.49789228937489,3.46320376451291
"LINC02239",5.04578861501774,5.04578861501774,5.06591800758589
"FAM201A",5.31085616382543,5.08684539095175,3.62718884222187
"LEXM",5.4151942996965,5.42834673660286,5.46303526146484
"LINC01990",2.65672715559636,2.82951581026049,2.76157178794498
"NUP107-DT",3.98923952631319,3.86523754689333,4.09240174567815
"MIR4300HG",5.90976549860103,5.90976549860103,5.90976549860103
"HMMR-AS1",3.58107680826771,3.63674946585449,3.58107680826771
"GAB1",3.34027405889573,3.17909314784338,2.96625835444715
"RNF212",3.95080870307377,3.88027917186816,3.88027917186816
"WASH5P",6.59618203642313,6.59618203642313,6.45768214419711
"UBAC2-AS1",3.28460140130895,3.28460140130895,3.28460140130895
"KCNQ3",4.4888630865034,4.4888630865034,4.30853719974053
"LINC00665",3.15375258581332,3.15375258581332,3.15375258581332
"YEATS2",7.25809883990064,6.87071665002133,7.01958476531471
"BTBD19",4.59287534837295,5.19494043333176,5.67665105549044
"HOTAIRM1",3.7825334249831,3.8216652299276,3.72879538089166
"UBE2G2",8.21472125627334,8.05280413569258,8.39664043435799
"LINC01128",7.78626612275476,7.66189727766481,7.81857875021501
"C5orf47",4.98253700080902,4.98253700080902,4.98253700080902
"NIFK-AS1",5.59350538050104,5.59350538050104,5.59350538050104
"OVAAL",5.23003942368275,5.01051441645742,5.01051441645742
"ZSCAN16-AS1",3.19173155227301,3.25012105227711,3.19173155227301
"HGSNAT",6.42765718972573,6.32942923952513,6.63203911384332
"YLPM1",5.94126384317665,5.94126384317665,5.94126384317665
"LUC7L",4.38187365861226,4.38187365861226,4.69013038445414
"TFAP2A-AS1",6.6782991993406,6.58484299660238,6.48891538838739
"ITGBL1",4.13820913837397,4.27329722426158,6.65835938072275
"RBM25",6.38962009303744,6.77297727085893,6.7998143097529
"OOSP2",4.25375426468549,4.25375426468549,4.25375426468549
"KIF5C",4.04109165710547,3.88027917186816,3.88027917186816
"MAMSTR",5.42053819338481,5.1601392141997,5.42053819338481
"ANXA8",3.19633719203298,3.34027405889573,3.34027405889573
"HAR1A",5.96202972993983,6.07701689828477,6.3113812160907
"HECTD1",6.32019823617696,7.32541977951344,7.15058807775372
"LMTK3",6.29921949623426,5.81523896595703,6.95738157963451
"SLC26A4-AS1",3.53536214856414,3.38052900952394,3.38052900952394
"VPS53",6.68969110894474,6.59623490620652,6.7998143097529
"ZNF561-AS1",6.01717594843588,6.01717594843588,6.01717594843588
"APOL6",8.25663335489678,7.99293529905037,7.97775385708452
"INTS6-AS1",5.66005583435442,5.66005583435442,5.66005583435442
"RPS4XP16",5.66005583435442,5.66005583435442,5.66005583435442
"ZNF575",7.35828017985926,7.41033756368825,7.44501351239222
"HEATR6",6.4108010293483,6.4108010293483,6.23112228990438
"GABRB2",4.67860055284466,4.8890807980708,5.13059547687382
"CHADL",5.23003942368275,5.23003942368275,5.23003942368275
"TMEM198B",6.15154869917663,6.15154869917663,6.15154869917663
"PLD1",4.09894788633461,4.09894788633461,4.09894788633461
"FAM111B",6.84234360241105,6.84234360241105,6.84234360241105
"ZNRD2-DT",4.9285624855861,4.9285624855861,4.9285624855861
"LINC00632",3.42124417479135,3.42124417479135,3.46195934005876
"ZNF747-DT",4.84915295855749,4.98162269412608,4.98162269412608
"ATP13A4",3.46195934005876,3.46195934005876,3.42124417479135
"TMEM17",6.03233155276757,5.94126384317665,6.99999468974105
"DDX11-AS1",3.37836044334389,3.24546959636444,3.33764527807648
"INMT-MINDY4",6.71538272416002,6.28748943223223,6.90137173513958
"MINDY4",6.71538272416002,6.28748943223223,6.90137173513958
"CSMD2",5.28351863383637,5.42053819338481,5.28351863383637
"SSTR5-AS1",5.70616159759861,5.70616159759861,5.78153633792787
"TSKU-AS1",5.82814405556138,5.82814405556138,5.82814405556138
"HM13",5.62223969024948,5.62223969024948,5.62223969024948
"FILNC1",3.34027405889573,3.44019992865783,3.34027405889573
"C16orf92",5.94126384317665,5.94126384317665,5.94126384317665
"ERCC6L2",5.79616631023482,5.70616159759861,6.15549575529332
"KLHL18",7.03494840097911,6.64383253975192,6.76043561916604
"HCG11",4.66171882279138,4.80235985782089,6.42765718972573
"NEK8",5.90976549860103,5.90976549860103,5.90976549860103
"IRAK1BP1",6.30606258166506,5.53464032633908,6.12426235010102
"ARMH4",4.7578390944137,5.272695402583,4.94386683690745
"SYT9-AS1",3.28460140130895,3.28460140130895,3.28460140130895
"C11orf87",2.87554916160753,2.87554916160753,2.87554916160753
"TPCN1",6.12426235010102,6.12426235010102,6.12426235010102
"DNASE1",6.13795622716902,6.13795622716902,6.19640264446701
"COX10",6.98510909677328,6.7998143097529,6.7998143097529
"COX10-DT",6.98510909677328,6.7998143097529,6.7998143097529
"PTPN2",5.31085616382543,5.31085616382543,5.22317158901565
"RAD54L2",7.15734151535734,7.06262763700738,7.06262763700738
"PABPC1L2B",6.51962878069024,6.51962878069024,6.51962878069024
"MEIOC",3.01096720801336,2.90975856327903,2.90975856327903
"B3GAT1-DT",7.71022876058567,7.99032731355056,6.7860656283561
"PROSER2-AS1",3.88027917186816,3.88027917186816,3.88027917186816
"FAM181A-AS1",4.01654142721038,3.79164479612607,3.98923952631319
"LINC02382",3.52117004455345,3.52117004455345,3.52117004455345
"LINC00648",3.51258020094752,3.54088830011306,3.68526018925251
"LINC02475",4.36264594218102,4.28930916534012,4.36264594218102
"RBPMS",4.67275249728343,4.36264594218102,4.36264594218102
"ASPG",4.4888630865034,4.4888630865034,4.4888630865034
"TPR",6.50910797896906,6.56185322925189,6.50910797896906
"EHBP1L1",6.94348532411032,6.94348532411032,6.94348532411032
"F11-AS1",3.51407459542261,3.66686909794624,3.86728285583034
"LINC02415",4.16374955204928,4.16374955204928,4.16374955204928
"SRPX2",6.17167809174478,5.46303526146484,5.14672334617896
"KIDINS220",5.84196418088536,5.67885969670142,5.84196418088536
"ZNF382",3.32421153736467,3.45038932274638,3.32421153736467
"AP1G2-AS1",3.98923952631319,3.98923952631319,3.98923952631319
"GEN1",3.79109789968267,4.73757757810497,3.94436708306396
"TLCD2",4.9154056606359,4.9154056606359,4.9154056606359
"ITSN1",5.63196858002377,5.63196858002377,5.42053819338481
"ZNF519",3.29114360714728,3.15375258581332,3.04199064615038
"CT69",4.45936757493942,4.4940560998014,4.51391291610377
"GTF2IRD2",4.64051285839938,5.02073799253577,4.60334902907023
"GTF2IRD2B",4.64051285839938,5.02073799253577,4.60334902907023
"DPY19L2P2",3.6251348381221,3.52117004455345,3.6251348381221
"MCOLN3",4.50294059562457,4.46825207076259,4.73688373754661
"MIR570",6.84233362492494,6.15350620143268,6.17167809174478
"MUC20-OT1",6.84233362492494,6.15350620143268,6.17167809174478
"ZNF585B",7.36015629117576,7.23600905952383,6.21863867671247
"NT5C",7.03525868654948,6.3113812160907,6.92381628917276
"LINC01465",3.72879538089166,3.72879538089166,3.72879538089166
"CAPN14",2.99298180422092,2.99298180422092,2.99298180422092
"ZNF230",4.36264594218102,4.01535368750621,3.89792104489282
"CASC23",7.09539136498098,6.88690606728352,6.88690606728352
"POLR1B",7.68108818492908,6.8247557771899,7.28308338541131
"MCM8-AS1",3.72879538089166,3.72879538089166,3.71125760158197
"SUCLG2-DT",4.38102781435463,4.20876453353852,4.22192117244673
"PIK3CD-AS2",3.47941273828648,3.47941273828648,3.47941273828648
"MIRLET7BHG",6.05376119058615,6.06801019246006,5.90033760378447
"CPB2-AS1",3.24546959636444,3.24546959636444,3.24546959636444
"LINC02693",3.88027917186816,3.88027917186816,3.82662130854379
"RERE",4.67860055284466,4.67860055284466,4.67860055284466
